Transaction ID,Item_Cake,Item_Coffee,Item_Cookie,Item_Juice,Item_Salad,Item_Sandwich,Item_Smoothie,Item_Tea,Payment Method_Cash,Payment Method_Credit Card,Payment Method_Digital Wallet,Transaction Date,Location_encoded,Quantity_scaled,Price Per Unit_scaled,Total Spent_scaled
TXN_1461221,0,0,0,0,1,0,0,0,1,0,0,2023-04-30,0,0.25,1.0,0.375
TXN_2056358,0,1,0,0,0,0,0,0,1,0,0,2023-09-17,0,0.5,0.25,0.20833333333333331
TXN_1858674,0,0,0,0,0,0,1,0,1,0,0,2023-04-09,0,0.25,0.75,0.29166666666666663
TXN_2251009,0,0,1,0,0,0,0,0,0,1,0,2023-04-02,0,1.0,0.0,0.16666666666666666
TXN_5616473,0,0,0,0,0,1,0,0,1,0,0,2023-07-28,0,0.75,0.75,0.625
TXN_7022398,0,0,0,0,0,1,0,0,0,0,1,2023-12-23,0,0.75,0.75,0.625
TXN_2615514,0,0,1,0,0,0,0,0,0,0,1,2023-07-19,1,1.0,0.0,0.16666666666666666
TXN_7379939,0,0,1,0,0,0,0,0,1,0,0,2023-04-21,1,0.0,0.0,0.0
TXN_7331525,1,0,0,0,0,0,0,0,1,0,0,2023-03-13,1,0.25,0.5,0.20833333333333331
TXN_1004184,0,0,0,0,0,0,1,0,0,1,0,2023-05-18,0,0.0,0.75,0.125
TXN_4141868,0,0,0,0,0,0,0,1,0,1,0,2023-02-08,1,0.5,0.125,0.14583333333333331
TXN_9871971,0,0,0,0,0,0,1,0,0,0,1,2023-10-06,1,0.5,0.75,0.4583333333333333
TXN_4168771,0,1,0,0,0,0,0,0,0,0,1,2023-08-02,0,1.0,0.25,0.375
TXN_6328925,0,0,0,0,1,0,0,0,0,1,0,2023-09-05,1,0.75,1.0,0.7916666666666666
TXN_1226662,0,0,0,0,1,0,0,0,0,1,0,2023-06-17,0,0.0,1.0,0.16666666666666666
TXN_7562171,0,0,0,0,0,0,0,1,0,1,0,2023-09-02,0,0.0,0.125,0.020833333333333332
TXN_6843677,0,1,0,0,0,0,0,0,1,0,0,2023-09-09,1,0.75,0.25,0.29166666666666663
TXN_2980632,0,0,1,0,0,0,0,0,0,1,0,2023-01-14,1,0.5,0.0,0.08333333333333333
TXN_2609762,0,1,0,0,0,0,0,0,1,0,0,2023-07-26,1,1.0,0.25,0.375
TXN_7253734,0,0,0,0,0,1,0,0,0,0,1,2023-09-28,0,1.0,0.75,0.7916666666666666
TXN_6679600,0,1,0,0,0,0,0,0,0,0,1,2023-03-15,1,0.0,0.25,0.041666666666666664
TXN_8722854,0,0,0,1,0,0,0,0,0,1,0,2023-08-08,1,0.0,0.5,0.08333333333333333
TXN_8279992,0,0,0,1,0,0,0,0,1,0,0,2023-07-03,0,1.0,0.5,0.5833333333333333
TXN_5722123,1,0,0,0,0,0,0,0,0,0,1,2023-11-23,1,0.75,0.5,0.4583333333333333
TXN_3446174,1,0,0,0,0,0,0,0,1,0,0,2023-10-31,1,1.0,0.5,0.5833333333333333
TXN_3518261,0,0,0,0,0,1,0,0,0,0,1,2023-08-05,0,0.25,0.75,0.29166666666666663
TXN_5927925,0,0,0,1,0,0,0,0,0,0,1,2023-11-02,0,0.75,0.5,0.4583333333333333
TXN_5101593,1,0,0,0,0,0,0,0,0,1,0,2023-01-25,1,1.0,0.5,0.5833333333333333
TXN_1578981,1,0,0,0,0,0,0,0,1,0,0,2023-05-15,0,0.0,0.5,0.08333333333333333
TXN_7876388,0,0,1,0,0,0,0,0,1,0,0,2023-10-05,0,0.75,0.0,0.125
TXN_5939363,0,0,0,0,0,0,0,1,0,1,0,2023-02-14,0,1.0,0.125,0.2708333333333333
TXN_1636908,1,0,0,0,0,0,0,0,0,0,1,2023-10-17,0,0.75,0.5,0.4583333333333333
TXN_5221688,0,1,0,0,0,0,0,0,1,0,0,2023-07-03,1,0.25,0.25,0.125
TXN_1196923,0,0,0,0,0,0,1,0,0,0,1,2023-04-27,0,0.25,0.75,0.29166666666666663
TXN_8944698,0,1,0,0,0,0,0,0,0,1,0,2023-09-15,0,0.5,0.25,0.20833333333333331
TXN_8167275,0,0,0,0,1,0,0,0,0,1,0,2023-04-20,1,1.0,1.0,1.0
TXN_2167159,1,0,0,0,0,0,0,0,1,0,0,2023-04-06,1,0.25,0.5,0.20833333333333331
TXN_7811387,0,0,1,0,0,0,0,0,0,1,0,2023-11-30,1,1.0,0.0,0.16666666666666666
TXN_1884923,0,1,0,0,0,0,0,0,0,0,1,2023-05-11,1,0.75,0.25,0.29166666666666663
TXN_8215595,0,0,0,0,0,0,0,1,1,0,0,2023-11-23,1,0.25,0.125,0.08333333333333333
TXN_7618171,1,0,0,0,0,0,0,0,1,0,0,2023-02-09,1,1.0,0.5,0.5833333333333333
TXN_9857674,0,0,0,0,0,0,0,1,0,1,0,2023-06-12,1,1.0,0.125,0.2708333333333333
TXN_7389626,0,0,0,0,0,0,0,1,0,1,0,2023-06-14,0,0.25,0.125,0.08333333333333333
TXN_6035512,1,0,0,0,0,0,0,0,1,0,0,2023-02-19,1,1.0,0.5,0.5833333333333333
TXN_1398769,0,0,0,0,0,0,1,0,1,0,0,2023-06-02,0,0.0,0.75,0.125
TXN_6874354,0,0,0,0,0,1,0,0,0,1,0,2023-03-23,1,0.75,0.75,0.625
TXN_9690711,0,0,1,0,0,0,0,0,0,1,0,2023-09-13,0,0.25,0.0,0.041666666666666664
TXN_5620636,0,0,0,0,0,0,0,1,0,0,1,2023-06-12,0,0.75,0.125,0.20833333333333331
TXN_7234224,1,0,0,0,0,0,0,0,1,0,0,2023-10-31,1,0.5,0.5,0.3333333333333333
TXN_3844347,0,0,0,0,0,1,0,0,1,0,0,2023-10-04,0,0.75,0.75,0.625
TXN_4507533,1,0,0,0,0,0,0,0,0,0,1,2023-08-31,1,0.0,0.5,0.08333333333333333
TXN_7636238,0,0,0,0,0,1,0,0,0,1,0,2023-03-27,0,0.75,0.75,0.625
TXN_8913153,0,0,0,0,0,0,1,0,0,1,0,2023-09-02,1,0.25,0.75,0.29166666666666663
TXN_7595206,0,0,0,0,0,1,0,0,0,1,0,2023-12-02,0,1.0,0.75,0.7916666666666666
TXN_8424592,0,0,0,0,0,0,1,0,0,1,0,2023-11-09,1,0.75,0.75,0.625
TXN_1769882,1,0,0,0,0,0,0,0,0,1,0,2023-03-17,1,0.5,0.5,0.3333333333333333
TXN_2000406,1,0,0,0,0,0,0,0,0,1,0,2023-06-06,0,0.25,0.5,0.20833333333333331
TXN_3105786,0,0,0,0,0,0,1,0,1,0,0,2023-10-04,0,0.5,0.75,0.4583333333333333
TXN_7820220,1,0,0,0,0,0,0,0,0,1,0,2023-03-16,0,0.5,0.5,0.3333333333333333
TXN_5880883,0,0,0,0,0,1,0,0,0,0,1,2023-02-02,0,1.0,0.75,0.7916666666666666
TXN_4447856,0,0,0,0,0,0,1,0,1,0,0,2023-09-11,1,0.25,0.75,0.29166666666666663
TXN_6613909,1,0,0,0,0,0,0,0,0,1,0,2023-06-30,0,0.75,0.5,0.4583333333333333
TXN_5331924,0,0,0,0,0,1,0,0,1,0,0,2023-06-30,1,0.25,0.75,0.29166666666666663
TXN_9090433,0,0,1,0,0,0,0,0,1,0,0,2023-07-12,0,0.25,0.0,0.041666666666666664
TXN_9393467,1,0,0,0,0,0,0,0,1,0,0,2023-09-25,0,1.0,0.5,0.5833333333333333
TXN_9811033,0,0,1,0,0,0,0,0,1,0,0,2023-11-30,1,0.5,0.0,0.08333333333333333
TXN_5452419,0,1,0,0,0,0,0,0,1,0,0,2023-01-25,0,0.75,0.25,0.29166666666666663
TXN_5384343,0,0,0,1,0,0,0,0,0,1,0,2023-03-29,0,0.0,0.5,0.08333333333333333
TXN_6580743,0,1,0,0,0,0,0,0,0,0,1,2023-12-18,1,0.0,0.25,0.041666666666666664
TXN_8361821,0,0,0,0,0,0,0,1,1,0,0,2023-06-30,0,1.0,0.125,0.2708333333333333
TXN_2103626,0,0,0,1,0,0,0,0,1,0,0,2023-04-23,0,0.5,0.5,0.3333333333333333
TXN_1891141,0,0,0,1,0,0,0,0,0,0,1,2023-10-25,0,0.75,0.5,0.4583333333333333
TXN_1252575,0,0,0,0,0,0,0,1,0,0,1,2023-10-16,1,0.0,0.125,0.020833333333333332
TXN_5354721,1,0,0,0,0,0,0,0,0,1,0,2023-09-07,1,1.0,0.5,0.5833333333333333
TXN_6723498,0,0,0,0,1,0,0,0,0,1,0,2023-01-28,1,0.5,1.0,0.5833333333333333
TXN_1852224,0,0,0,0,0,0,0,1,1,0,0,2023-01-06,1,0.75,0.125,0.20833333333333331
TXN_5247378,0,0,0,0,0,1,0,0,0,0,1,2023-06-16,1,0.25,0.75,0.29166666666666663
TXN_8786479,0,1,0,0,0,0,0,0,0,0,1,2023-05-29,1,0.75,0.25,0.29166666666666663
TXN_5108439,0,0,0,0,1,0,0,0,1,0,0,2023-05-06,0,0.25,1.0,0.375
TXN_4993989,0,0,0,0,0,0,1,0,1,0,0,2023-11-15,0,0.25,0.75,0.29166666666666663
TXN_8004510,1,0,0,0,0,0,0,0,1,0,0,2023-12-29,1,0.5,0.5,0.3333333333333333
TXN_8541473,0,1,0,0,0,0,0,0,0,0,1,2023-08-02,0,0.5,0.25,0.20833333333333331
TXN_8917822,1,0,0,0,0,0,0,0,0,0,1,2023-12-12,0,0.25,0.5,0.20833333333333331
TXN_8108731,0,0,0,1,0,0,0,0,1,0,0,2023-08-13,1,1.0,0.5,0.5833333333333333
TXN_4570750,0,1,0,0,0,0,0,0,1,0,0,2023-05-18,1,0.0,0.25,0.041666666666666664
TXN_1190151,0,0,0,1,0,0,0,0,0,0,1,2023-08-14,1,1.0,0.5,0.5833333333333333
TXN_8304002,0,0,0,1,0,0,0,0,0,1,0,2023-05-02,1,0.0,0.5,0.08333333333333333
TXN_4341764,0,1,0,0,0,0,0,0,1,0,0,2023-12-02,0,0.25,0.25,0.125
TXN_1751183,0,0,0,0,0,0,1,0,0,1,0,2023-12-25,0,1.0,0.75,0.7916666666666666
TXN_2112333,0,0,1,0,0,0,0,0,0,1,0,2023-12-28,0,0.25,0.0,0.041666666666666664
TXN_1046384,0,0,0,0,0,0,1,0,1,0,0,2023-06-09,0,0.0,0.75,0.125
TXN_1736630,0,0,0,0,0,0,0,1,0,1,0,2023-07-16,1,1.0,0.125,0.2708333333333333
TXN_8287437,0,0,0,0,0,0,0,1,0,0,1,2023-03-16,1,0.25,0.125,0.08333333333333333
TXN_4153132,0,0,0,0,1,0,0,0,0,0,1,2023-03-21,0,0.5,1.0,0.5833333333333333
TXN_3243410,0,0,0,0,0,0,0,1,0,0,1,2023-10-30,1,0.25,0.125,0.08333333333333333
TXN_3061634,0,1,0,0,0,0,0,0,0,0,1,2023-03-17,1,0.0,0.25,0.041666666666666664
TXN_7433308,0,0,0,0,1,0,0,0,1,0,0,2023-02-14,1,0.75,1.0,0.7916666666666666
TXN_6991736,0,0,0,1,0,0,0,0,0,0,1,2023-11-07,0,0.25,0.5,0.20833333333333331
TXN_7334272,0,0,0,0,0,1,0,0,0,1,0,2023-07-07,1,0.25,0.75,0.29166666666666663
TXN_8120577,1,0,0,0,0,0,0,0,1,0,0,2023-09-08,0,0.5,0.5,0.3333333333333333
TXN_9072093,0,0,1,0,0,0,0,0,0,1,0,2023-03-06,0,0.0,0.0,0.0
TXN_4705417,0,0,0,0,1,0,0,0,0,1,0,2023-12-14,1,1.0,1.0,1.0
TXN_8145970,0,0,0,1,0,0,0,0,0,0,1,2023-10-26,1,1.0,0.5,0.5833333333333333
TXN_1910553,0,0,0,0,0,0,1,0,1,0,0,2023-10-01,1,1.0,0.75,0.7916666666666666
TXN_9115899,1,0,0,0,0,0,0,0,0,1,0,2023-02-23,0,0.25,0.5,0.20833333333333331
TXN_2785563,0,0,0,1,0,0,0,0,1,0,0,2023-11-23,1,1.0,0.5,0.5833333333333333
TXN_6020552,0,0,0,0,0,1,0,0,1,0,0,2023-01-14,1,0.25,0.75,0.29166666666666663
TXN_7970906,0,1,0,0,0,0,0,0,0,0,1,2023-03-07,0,0.75,0.25,0.29166666666666663
TXN_5317458,0,0,0,0,1,0,0,0,0,1,0,2023-01-22,0,0.25,1.0,0.375
TXN_6913384,0,0,0,0,0,0,0,1,0,1,0,2023-09-18,1,0.5,0.125,0.14583333333333331
TXN_1910487,0,0,0,0,0,1,0,0,0,0,1,2023-08-14,0,0.5,0.75,0.4583333333333333
TXN_6142549,0,0,0,1,0,0,0,0,0,0,1,2023-03-12,1,0.5,0.5,0.3333333333333333
TXN_7266318,0,0,0,0,0,1,0,0,0,1,0,2023-01-16,0,0.0,0.75,0.125
TXN_4390911,0,0,0,0,1,0,0,0,0,0,1,2023-12-19,0,0.25,1.0,0.375
TXN_1445532,0,1,0,0,0,0,0,0,1,0,0,2023-03-03,1,0.5,0.25,0.20833333333333331
TXN_8841996,0,0,0,0,0,1,0,0,1,0,0,2023-12-09,0,0.25,0.75,0.29166666666666663
TXN_9814511,0,0,0,1,0,0,0,0,0,1,0,2023-01-05,1,0.0,0.5,0.08333333333333333
TXN_2563505,0,0,0,0,0,1,0,0,1,0,0,2023-10-27,1,0.0,0.75,0.125
TXN_5183674,0,1,0,0,0,0,0,0,0,0,1,2023-04-13,0,0.25,0.25,0.125
TXN_6748199,0,0,0,0,1,0,0,0,1,0,0,2023-07-23,0,0.25,1.0,0.375
TXN_3463281,1,0,0,0,0,0,0,0,0,0,1,2023-10-06,1,1.0,0.5,0.5833333333333333
TXN_5795475,0,0,0,0,0,0,0,1,0,0,1,2023-09-21,0,0.5,0.125,0.14583333333333331
TXN_2322399,0,0,0,0,1,0,0,0,0,1,0,2023-04-15,1,0.75,1.0,0.7916666666666666
TXN_5865534,0,0,0,0,0,0,1,0,0,0,1,2023-10-16,0,0.75,0.75,0.625
TXN_7060144,1,0,0,0,0,0,0,0,0,1,0,2023-11-26,1,1.0,0.5,0.5833333333333333
TXN_5159669,0,0,0,0,0,0,0,1,0,1,0,2023-09-30,0,0.75,0.125,0.20833333333333331
TXN_4268051,0,0,1,0,0,0,0,0,0,0,1,2023-05-05,0,0.0,0.0,0.0
TXN_8120958,0,0,1,0,0,0,0,0,0,1,0,2023-06-21,0,1.0,0.0,0.16666666666666666
TXN_6126149,0,0,0,0,0,0,0,1,0,1,0,2023-11-15,1,0.25,0.125,0.08333333333333333
TXN_5530097,0,0,0,1,0,0,0,0,0,1,0,2023-12-19,1,0.25,0.5,0.20833333333333331
TXN_7805241,0,0,0,0,1,0,0,0,0,1,0,2023-04-16,0,0.75,1.0,0.7916666666666666
TXN_2427834,0,0,0,0,0,0,0,1,0,1,0,2023-06-15,0,0.75,0.125,0.20833333333333331
TXN_6949949,0,0,0,0,1,0,0,0,0,1,0,2023-05-14,1,0.5,1.0,0.5833333333333333
TXN_9094261,0,0,0,1,0,0,0,0,0,0,1,2023-05-15,1,0.25,0.5,0.20833333333333331
TXN_5661323,0,0,1,0,0,0,0,0,0,1,0,2023-05-06,1,0.25,0.0,0.041666666666666664
TXN_2356583,0,0,0,0,0,0,1,0,0,0,1,2023-11-30,0,0.75,0.75,0.625
TXN_4248711,0,0,0,0,0,0,1,0,1,0,0,2023-08-01,1,0.0,0.75,0.125
TXN_6270766,0,0,1,0,0,0,0,0,1,0,0,2023-11-10,0,0.0,0.0,0.0
TXN_9697154,0,0,0,0,0,0,0,1,0,1,0,2023-10-08,0,0.5,0.125,0.14583333333333331
TXN_6381860,0,1,0,0,0,0,0,0,0,0,1,2023-08-21,0,0.0,0.25,0.041666666666666664
TXN_6028331,1,0,0,0,0,0,0,0,1,0,0,2023-10-22,1,0.75,0.5,0.4583333333333333
TXN_8830924,0,0,0,0,0,0,0,1,0,1,0,2023-10-25,0,0.25,0.125,0.08333333333333333
TXN_3866156,0,1,0,0,0,0,0,0,0,0,1,2023-02-28,1,0.75,0.25,0.29166666666666663
TXN_6872833,0,1,0,0,0,0,0,0,0,0,1,2023-11-02,1,0.0,0.25,0.041666666666666664
TXN_6405210,0,1,0,0,0,0,0,0,1,0,0,2023-08-11,1,0.75,0.25,0.29166666666666663
TXN_4740952,0,0,0,0,0,0,0,1,0,1,0,2023-02-21,1,0.75,0.125,0.20833333333333331
TXN_6321174,0,0,0,0,0,0,0,1,0,0,1,2023-12-09,1,0.75,0.125,0.20833333333333331
TXN_5613875,0,0,0,0,0,0,0,1,1,0,0,2023-11-26,0,1.0,0.125,0.2708333333333333
TXN_6052901,0,0,0,0,0,0,1,0,0,1,0,2023-08-16,1,1.0,0.75,0.7916666666666666
TXN_1253619,0,0,0,1,0,0,0,0,0,0,1,2023-05-25,0,1.0,0.5,0.5833333333333333
TXN_5537517,0,0,0,0,0,0,1,0,0,0,1,2023-10-27,1,0.5,0.75,0.4583333333333333
TXN_5496019,0,0,1,0,0,0,0,0,1,0,0,2023-11-26,0,1.0,0.0,0.16666666666666666
TXN_4579666,0,0,0,0,0,0,1,0,0,1,0,2023-10-23,1,0.25,0.75,0.29166666666666663
TXN_6359281,0,1,0,0,0,0,0,0,0,1,0,2023-09-16,1,0.25,0.25,0.125
TXN_3620122,0,0,0,0,0,1,0,0,1,0,0,2023-05-06,0,0.0,0.75,0.125
TXN_8367716,0,0,0,0,0,0,0,1,0,1,0,2023-02-03,1,0.25,0.125,0.08333333333333333
TXN_6779763,0,0,1,0,0,0,0,0,0,1,0,2023-04-25,0,0.0,0.0,0.0
TXN_1985142,0,0,0,0,0,0,1,0,0,0,1,2023-11-20,1,0.5,0.75,0.4583333333333333
TXN_8385321,0,0,0,0,0,0,1,0,0,1,0,2023-02-08,1,0.25,0.75,0.29166666666666663
TXN_5345258,0,0,0,0,1,0,0,0,0,1,0,2023-03-13,1,0.25,1.0,0.375
TXN_8932759,0,0,0,0,0,0,1,0,0,1,0,2023-09-01,1,0.5,0.75,0.4583333333333333
TXN_6958638,0,0,0,0,0,0,0,1,0,0,1,2023-11-27,1,0.0,0.125,0.020833333333333332
TXN_3898665,0,0,0,0,0,1,0,0,1,0,0,2023-03-07,1,0.25,0.75,0.29166666666666663
TXN_4996304,0,1,0,0,0,0,0,0,0,1,0,2023-08-17,1,0.25,0.25,0.125
TXN_9566593,1,0,0,0,0,0,0,0,0,0,1,2023-09-30,0,0.25,0.5,0.20833333333333331
TXN_4808700,0,0,1,0,0,0,0,0,1,0,0,2023-01-13,1,0.75,0.0,0.125
TXN_5776252,0,0,0,0,0,0,0,1,1,0,0,2023-08-11,1,0.75,0.125,0.20833333333333331
TXN_5673476,0,0,0,0,0,0,1,0,1,0,0,2023-02-09,1,0.75,0.75,0.625
TXN_6363733,0,0,0,0,0,0,0,1,0,0,1,2023-10-25,1,0.0,0.125,0.020833333333333332
TXN_5297995,0,0,0,0,0,0,0,1,0,0,1,2023-07-04,0,1.0,0.125,0.2708333333333333
TXN_8049635,0,0,0,0,1,0,0,0,1,0,0,2023-11-16,1,0.5,1.0,0.5833333333333333
TXN_2881529,0,0,0,1,0,0,0,0,0,1,0,2023-07-04,0,0.0,0.5,0.08333333333333333
TXN_3459927,0,0,1,0,0,0,0,0,0,0,1,2023-07-20,0,1.0,0.0,0.16666666666666666
TXN_6478968,0,0,0,0,1,0,0,0,0,1,0,2023-09-12,1,0.25,1.0,0.375
TXN_4135861,0,0,0,0,1,0,0,0,0,1,0,2023-03-16,1,0.25,1.0,0.375
TXN_2031545,0,0,0,1,0,0,0,0,0,0,1,2023-05-02,0,0.25,0.5,0.20833333333333331
TXN_4676976,0,0,0,0,0,0,1,0,0,0,1,2023-05-26,0,0.5,0.75,0.4583333333333333
TXN_7421018,0,0,0,0,0,1,0,0,0,0,1,2023-08-26,0,0.75,0.75,0.625
TXN_8239121,0,0,0,0,0,0,1,0,1,0,0,2023-05-11,0,0.0,0.75,0.125
TXN_1435192,1,0,0,0,0,0,0,0,0,1,0,2023-06-18,1,0.25,0.5,0.20833333333333331
TXN_5364052,0,0,0,0,0,1,0,0,0,1,0,2023-02-05,0,0.25,0.75,0.29166666666666663
TXN_8345649,0,0,1,0,0,0,0,0,1,0,0,2023-08-23,1,1.0,0.0,0.16666666666666666
TXN_8560548,0,0,0,0,0,1,0,0,0,1,0,2023-09-02,1,0.0,0.75,0.125
TXN_2345332,0,0,0,0,0,0,0,1,0,0,1,2023-07-05,0,0.5,0.125,0.14583333333333331
TXN_9389434,1,0,0,0,0,0,0,0,1,0,0,2023-06-16,0,1.0,0.5,0.5833333333333333
TXN_1240476,0,0,0,1,0,0,0,0,0,0,1,2023-04-20,1,0.25,0.5,0.20833333333333331
TXN_8345092,0,0,0,0,0,0,1,0,0,1,0,2023-07-24,0,0.0,0.75,0.125
TXN_5849947,0,0,0,0,0,1,0,0,1,0,0,2023-02-02,0,1.0,0.75,0.7916666666666666
TXN_8227648,0,0,0,0,0,0,0,1,0,0,1,2023-05-31,1,0.5,0.125,0.14583333333333331
TXN_7800602,0,0,0,0,0,0,0,1,1,0,0,2023-04-30,0,0.0,0.125,0.020833333333333332
TXN_5926836,1,0,0,0,0,0,0,0,0,1,0,2023-08-07,0,1.0,0.5,0.5833333333333333
TXN_4397994,0,0,1,0,0,0,0,0,0,1,0,2023-09-26,1,1.0,0.0,0.16666666666666666
TXN_1585827,1,0,0,0,0,0,0,0,0,1,0,2023-09-30,0,0.5,0.5,0.3333333333333333
TXN_3384640,0,0,0,0,1,0,0,0,0,0,1,2023-10-17,1,0.75,1.0,0.7916666666666666
TXN_1990029,0,0,0,0,0,0,0,1,0,1,0,2023-11-18,0,0.75,0.125,0.20833333333333331
TXN_5796131,0,0,0,0,0,0,1,0,0,0,1,2023-09-30,1,0.5,0.75,0.4583333333333333
TXN_5166412,0,0,1,0,0,0,0,0,0,0,1,2023-06-17,1,0.75,0.0,0.125
TXN_7804740,0,0,0,0,0,0,1,0,0,0,1,2023-10-19,0,0.25,0.75,0.29166666666666663
TXN_9082461,1,0,0,0,0,0,0,0,0,0,1,2023-05-30,0,1.0,0.5,0.5833333333333333
TXN_6665881,0,0,0,1,0,0,0,0,0,1,0,2023-07-04,1,0.25,0.5,0.20833333333333331
TXN_4046039,0,0,0,1,0,0,0,0,1,0,0,2023-04-20,0,1.0,0.5,0.5833333333333333
TXN_8447640,0,0,0,0,0,1,0,0,1,0,0,2023-06-12,0,1.0,0.75,0.7916666666666666
TXN_3042768,0,0,1,0,0,0,0,0,0,0,1,2023-09-07,1,0.5,0.0,0.08333333333333333
TXN_4664329,0,0,0,0,0,0,0,1,0,1,0,2023-01-06,1,0.25,0.125,0.08333333333333333
TXN_7442492,0,0,0,0,1,0,0,0,0,1,0,2023-07-23,1,1.0,1.0,1.0
TXN_8664335,0,0,0,0,0,1,0,0,0,0,1,2023-06-12,1,1.0,0.75,0.7916666666666666
TXN_7379007,1,0,0,0,0,0,0,0,0,0,1,2023-09-24,1,0.25,0.5,0.20833333333333331
TXN_1434857,1,0,0,0,0,0,0,0,0,1,0,2023-01-13,0,1.0,0.5,0.5833333333333333
TXN_1700374,0,0,0,0,0,1,0,0,1,0,0,2023-08-11,0,1.0,0.75,0.7916666666666666
TXN_8383484,0,0,0,1,0,0,0,0,0,1,0,2023-12-20,0,0.25,0.5,0.20833333333333331
TXN_1261028,0,0,0,1,0,0,0,0,0,1,0,2023-10-27,0,0.5,0.5,0.3333333333333333
TXN_1478016,0,0,1,0,0,0,0,0,0,1,0,2023-08-04,0,0.75,0.0,0.125
TXN_5321145,0,0,0,0,0,1,0,0,0,0,1,2023-08-29,1,1.0,0.75,0.7916666666666666
TXN_3884995,0,0,0,1,0,0,0,0,1,0,0,2023-12-25,0,1.0,0.5,0.5833333333333333
TXN_4178488,0,0,0,0,0,1,0,0,1,0,0,2023-05-08,0,0.5,0.75,0.4583333333333333
TXN_4826214,0,1,0,0,0,0,0,0,0,0,1,2023-11-23,1,0.5,0.25,0.20833333333333331
TXN_2579157,0,0,0,0,0,1,0,0,1,0,0,2023-09-27,1,0.0,0.75,0.125
TXN_3597806,0,0,1,0,0,0,0,0,0,1,0,2023-12-11,1,0.5,0.0,0.08333333333333333
TXN_7897119,0,0,0,1,0,0,0,0,0,1,0,2023-05-27,0,0.75,0.5,0.4583333333333333
TXN_2245037,0,1,0,0,0,0,0,0,1,0,0,2023-10-18,0,0.25,0.25,0.125
TXN_4833378,1,0,0,0,0,0,0,0,0,0,1,2023-10-15,1,1.0,0.5,0.5833333333333333
TXN_7055306,0,0,0,0,1,0,0,0,0,1,0,2023-03-09,1,0.0,1.0,0.16666666666666666
TXN_9135433,0,0,1,0,0,0,0,0,0,1,0,2023-12-18,0,0.75,0.0,0.125
TXN_1715684,0,0,0,0,0,0,1,0,0,1,0,2023-07-13,0,0.0,0.75,0.125
TXN_9073440,0,0,0,0,0,1,0,0,0,1,0,2023-08-28,1,0.25,0.75,0.29166666666666663
TXN_4089355,0,0,0,0,1,0,0,0,0,1,0,2023-02-18,1,0.25,1.0,0.375
TXN_3834078,0,0,0,1,0,0,0,0,1,0,0,2023-01-29,0,0.0,0.5,0.08333333333333333
TXN_5048650,0,0,0,0,0,0,1,0,1,0,0,2023-11-18,1,0.25,0.75,0.29166666666666663
TXN_1882700,0,0,0,0,0,0,0,1,0,0,1,2023-04-18,0,0.5,0.125,0.14583333333333331
TXN_2112911,0,0,0,0,1,0,0,0,0,0,1,2023-09-18,1,0.5,1.0,0.5833333333333333
TXN_7568316,1,0,0,0,0,0,0,0,0,1,0,2023-11-28,0,0.25,0.5,0.20833333333333331
TXN_3642982,0,1,0,0,0,0,0,0,1,0,0,2023-10-04,1,1.0,0.25,0.375
TXN_4475094,0,0,0,0,0,1,0,0,1,0,0,2023-08-12,0,0.5,0.75,0.4583333333333333
TXN_6768812,0,1,0,0,0,0,0,0,0,0,1,2023-03-30,1,0.75,0.25,0.29166666666666663
TXN_1419669,1,0,0,0,0,0,0,0,1,0,0,2023-03-07,1,1.0,0.5,0.5833333333333333
TXN_9810604,1,0,0,0,0,0,0,0,0,0,1,2023-04-02,1,0.25,0.5,0.20833333333333331
TXN_4791243,0,0,1,0,0,0,0,0,0,0,1,2023-05-12,1,1.0,0.0,0.16666666666666666
TXN_5665311,0,0,1,0,0,0,0,0,0,1,0,2023-05-17,0,0.25,0.0,0.041666666666666664
TXN_7920897,0,0,0,0,1,0,0,0,0,1,0,2023-07-29,0,0.25,1.0,0.375
TXN_7515272,1,0,0,0,0,0,0,0,0,1,0,2023-08-12,1,0.0,0.5,0.08333333333333333
TXN_5453836,0,0,0,0,0,0,1,0,0,1,0,2023-05-29,0,0.25,0.75,0.29166666666666663
TXN_5578796,0,0,0,0,0,0,0,1,1,0,0,2023-04-27,0,0.75,0.125,0.20833333333333331
TXN_8620592,0,0,0,0,0,0,1,0,0,0,1,2023-07-14,0,0.25,0.75,0.29166666666666663
TXN_7402846,0,0,0,1,0,0,0,0,0,1,0,2023-10-11,1,0.25,0.5,0.20833333333333331
TXN_9487214,0,1,0,0,0,0,0,0,0,1,0,2023-03-25,0,1.0,0.25,0.375
TXN_2274702,0,0,1,0,0,0,0,0,0,1,0,2023-12-11,0,1.0,0.0,0.16666666666666666
TXN_2701016,1,0,0,0,0,0,0,0,0,0,1,2023-03-06,0,1.0,0.5,0.5833333333333333
TXN_8809853,0,1,0,0,0,0,0,0,0,0,1,2023-10-29,1,0.0,0.25,0.041666666666666664
TXN_7683607,1,0,0,0,0,0,0,0,1,0,0,2023-03-17,1,0.0,0.5,0.08333333333333333
TXN_2402928,0,1,0,0,0,0,0,0,1,0,0,2023-10-20,1,0.75,0.25,0.29166666666666663
TXN_6516391,1,0,0,0,0,0,0,0,0,0,1,2023-06-16,1,0.25,0.5,0.20833333333333331
TXN_9685326,0,0,0,0,0,0,1,0,0,0,1,2023-04-07,1,0.5,0.75,0.4583333333333333
